smiles,index,type
O(C)c1c2c(cc3c1C(C1c4c(c(OC)c(OC)cc4)C(=O)O1)N(C)CC3)OCO2,33,augmented
c1c2c(c(OC)c(OC)c1)C(=O)OC2C1N(C)CCc2cc3c(c(OC)c21)OCO3,33,augmented
c1(OC)c(OC)c2c(cc1)C(C1N(C)CCc3c1c(OC)c1c(c3)OCO1)OC2=O,33,augmented
c1c2c(c(OC)c(OC)c1)C(=O)OC2C1c2c(OC)c3c(cc2CCN1C)OCO3,33,augmented
O1C(=O)c2c(OC)c(OC)ccc2C1C1c2c(OC)c3c(cc2CCN1C)OCO3,33,augmented
c12c(c(OC)c3c(c1)CCN(C)C3C1c3c(c(OC)c(OC)cc3)C(=O)O1)OCO2,33,augmented
c1ccnc(N2CCN(CCCN3S(=O)(=O)c4c(cccc4)C3=O)CC2)n1,34,augmented
c1cccc2c1C(=O)N(CCCN1CCN(c3ncccn3)CC1)S2(=O)=O,34,augmented
c1cc2c(cc1)S(=O)(=O)N(CCCN1CCN(c3ncccn3)CC1)C2=O,34,augmented
C1(=O)N(CCCN2CCN(c3ncccn3)CC2)S(=O)(=O)c2ccccc21,34,augmented
C1N(CCCN2S(=O)(=O)c3c(cccc3)C2=O)CCN(c2ncccn2)C1,34,augmented
c1cnc(N2CCN(CCCN3S(=O)(=O)c4ccccc4C3=O)CC2)nc1,34,augmented
N1(CCCN2CCN(c3ncccn3)CC2)S(=O)(=O)c2ccccc2C1=O,34,augmented
C1CN(c2ncccn2)CCN1CCCN1S(=O)(=O)c2c(cccc2)C1=O,34,augmented
c1c2c(ccc1)S(=O)(=O)N(CCCN1CCN(c3ncccn3)CC1)C2=O,34,augmented
C(CCCCC(O)=O)CCC(O)=O,35,augmented
C(CCC(=O)O)CCCCC(O)=O,35,augmented
O=C(O)CCCCCCCC(O)=O,35,augmented
C(C(O)=O)CCCCCCC(=O)O,35,augmented
C(CCCCC(O)=O)CCC(=O)O,35,augmented
C(CCCCC(=O)O)CCC(O)=O,35,augmented
C(CCCCCCC(O)=O)C(O)=O,35,augmented
OC(=O)CCCCCCCC(O)=O,35,augmented
C(O)(=O)CCCCCCCC(O)=O,35,augmented
N(C1C(=O)C(=C(NCNC(c2ccccc2)C(NC2C3N(C(C(O)=O)C(C)(C)S3)C2=O)=O)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12)(C)C,36,augmented
c1ccccc1C(C(NC1C2N(C(C(O)=O)C(C)(C)S2)C1=O)=O)NCNC(O)=C1C(=O)C2(O)C(CC3C(O)(C)c4c(c(O)ccc4)C(O)=C3C2=O)C(N(C)C)C1=O,36,augmented
C12CC3C(N(C)C)C(=O)C(=C(O)NCNC(C(=O)NC4C5SC(C)(C)C(C(=O)O)N5C4=O)c4ccccc4)C(=O)C3(O)C(=O)C1=C(O)c1c(cccc1O)C2(O)C,36,augmented
c1c(C(NCNC(O)=C2C(=O)C(N(C)C)C3C(O)(C(=O)C4=C(O)c5c(cccc5O)C(O)(C)C4C3)C2=O)C(=O)NC2C(=O)N3C(C(O)=O)C(C)(C)SC23)cccc1,36,augmented
N12C(C(=O)O)C(C)(C)SC1C(NC(=O)C(c1ccccc1)NCNC(=C1C(=O)C(N(C)C)C3CC4C(=C(O)c5c(O)cccc5C4(O)C)C(=O)C3(O)C1=O)O)C2=O,36,augmented
c1c(O)c2c(cc1)C(C)(O)C1CC3C(N(C)C)C(=O)C(=C(NCNC(C(=O)NC4C5N(C(C(O)=O)C(C)(C)S5)C4=O)c4ccccc4)O)C(=O)C3(O)C(=O)C1=C2O,36,augmented
C1(O)=C2C(=O)C3(O)C(C(N(C)C)C(=O)C(=C(NCNC(c4ccccc4)C(NC4C5N(C(C(O)=O)C(C)(C)S5)C4=O)=O)O)C3=O)CC2C(C)(O)c2c1c(O)ccc2,36,augmented
C1(=O)C2(O)C(C(N(C)C)C(=O)C(=C(NCNC(C(=O)NC3C4SC(C)(C)C(C(=O)O)N4C3=O)c3ccccc3)O)C2=O)CC2C1=C(O)c1c(cccc1O)C2(O)C,36,augmented
O=C(C(c1ccccc1)NCNC(=C1C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC2C(N(C)C)C1=O)O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O,36,augmented
CC(NC)Cc1ccccc1,37,augmented
c1c(CC(C)NC)cccc1,37,augmented
c1c(CC(NC)C)cccc1,37,augmented
c1ccccc1CC(NC)C,37,augmented
C(NC)(Cc1ccccc1)C,37,augmented
c1cccc(CC(NC)C)c1,37,augmented
C(C(C)NC)c1ccccc1,37,augmented
CC(Cc1ccccc1)NC,37,augmented
C(NC)(C)Cc1ccccc1,37,augmented
c1cccc(C2Cc3c(cccc3)N=C(C)N2C)c1,38,augmented
C1(c2ccccc2)Cc2c(cccc2)N=C(C)N1C,38,augmented
c1ccccc1C1N(C)C(C)=Nc2ccccc2C1,38,augmented
c1ccc(C2N(C)C(C)=Nc3c(cccc3)C2)cc1,38,augmented
c1cccc2c1N=C(C)N(C)C(c1ccccc1)C2,38,augmented
c1c(C2N(C)C(C)=Nc3c(cccc3)C2)cccc1,38,augmented
c1cc(C2Cc3c(cccc3)N=C(C)N2C)ccc1,38,augmented
C1(c2ccccc2)N(C)C(C)=Nc2c(cccc2)C1,38,augmented
c12c(cccc1)CC(c1ccccc1)N(C)C(C)=N2,38,augmented
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)C4=O,39,augmented
C1(OC)C(C)C(OC(=O)C)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC2=C3NC4(N=C3c3c5c(c(C)c(O)c3C2=O)OC(C)(OC=C1)C5=O)CCN(CC(C)C)CC4,39,augmented
C1N(CC(C)C)CCC2(NC3=C4NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC5(C)Oc6c(C)c(O)c(c(c6C5=O)C3=N2)C4=O)C1,39,augmented
O=C1C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC2(C)C(=O)c3c(c(C)c(O)c4c3C3=NC5(CCN(CC(C)C)CC5)NC3=C(C4=O)N1)O2,39,augmented
C1(O)C(C)C=CC=C(C)C(=O)NC2=C3C(=NC4(CCN(CC(C)C)CC4)N3)c3c4c(c(C)c(O)c3C2=O)OC(C)(C4=O)OC=CC(OC)C(C)C(OC(=O)C)C(C)C(O)C1C,39,augmented
c12c3c4c(O)c(C)c1OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC(=C1NC5(CCN(CC(C)C)CC5)N=C13)C4=O)C2=O,39,augmented
C12=C3C(=O)c4c(O)c(C)c5c(c4C1=NC1(CCN(CC(C)C)CC1)N2)C(=O)C(C)(OC=CC(OC)C(C)C(OC(=O)C)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N3)O5,39,augmented
C1(=O)c2c3c4c(O)c(C)c2OC1(C)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC(=C1NC2(CCN(CC(C)C)CC2)N=C13)C4=O,39,augmented
Cc1c2c3c4c(c1O)C(=O)C(=C1C4=NC4(CCN(CC(C)C)CC4)N1)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC(C)(C3=O)O2,39,augmented
c1c(OCCCNc2nc3c(cccc3)o2)cc(CN2CCCCC2)cc1,40,augmented
c1ccc2oc(NCCCOc3cccc(CN4CCCCC4)c3)nc2c1,40,augmented
n1c2ccccc2oc1NCCCOc1cccc(CN2CCCCC2)c1,40,augmented
C1CCN(Cc2cccc(OCCCNc3nc4c(cccc4)o3)c2)CC1,40,augmented
C(CNc1oc2c(cccc2)n1)COc1cc(CN2CCCCC2)ccc1,40,augmented
C1N(Cc2cccc(OCCCNc3nc4c(cccc4)o3)c2)CCCC1,40,augmented
C1N(Cc2cc(OCCCNc3nc4c(cccc4)o3)ccc2)CCCC1,40,augmented
c1(OCCCNc2nc3c(o2)cccc3)cccc(CN2CCCCC2)c1,40,augmented
C(CCNc1nc2c(cccc2)o1)Oc1cccc(CN2CCCCC2)c1,40,augmented
C1(O)C(OC2C3C(C(=O)OC3)C(c3cc(OC)c(O)c(OC)c3)c3cc4c(cc32)OCO4)OC2C(OC(C)OC2)C1O,41,augmented
c1(O)c(OC)cc(C2c3cc4c(cc3C(OC3C(O)C(O)C5OC(C)OCC5O3)C3COC(=O)C32)OCO4)cc1OC,41,augmented
C12C(C(c3cc(OC)c(O)c(OC)c3)c3cc4c(cc3C1OC1C(O)C(O)C3C(COC(C)O3)O1)OCO4)C(=O)OC2,41,augmented
c1c(C2C3C(=O)OCC3C(OC3C(O)C(O)C4OC(C)OCC4O3)c3cc4c(cc32)OCO4)cc(OC)c(O)c1OC,41,augmented
O1C(C)OC2C(C1)OC(OC1c3cc4c(cc3C(c3cc(OC)c(O)c(OC)c3)C3C(=O)OCC31)OCO4)C(O)C2O,41,augmented
COc1cc(C2C3C(=O)OCC3C(OC3C(O)C(O)C4OC(C)OCC4O3)c3cc4c(cc32)OCO4)cc(OC)c1O,41,augmented
Oc1c(OC)cc(C2C3C(COC3=O)C(OC3OC4COC(C)OC4C(O)C3O)c3c2cc2c(c3)OCO2)cc1OC,41,augmented
O1CC2C(OC3OC4COC(C)OC4C(O)C3O)c3c(cc4c(c3)OCO4)C(c3cc(OC)c(O)c(OC)c3)C2C1=O,41,augmented
c1c2c(cc3c1OCO3)C(c1cc(OC)c(O)c(OC)c1)C1C(COC1=O)C2OC1OC2C(OC(C)OC2)C(O)C1O,41,augmented
C1C(CO)C=CC1n1c2c(nc1)c(NC1CC1)nc(N)n2,42,augmented
c12c(NC3CC3)nc(N)nc1n(C1C=CC(CO)C1)cn2,42,augmented
N(C1CC1)c1nc(N)nc2n(C3CC(CO)C=C3)cnc21,42,augmented
Nc1nc(NC2CC2)c2c(n(C3C=CC(CO)C3)cn2)n1,42,augmented
C1(Nc2nc(N)nc3c2ncn3C2C=CC(CO)C2)CC1,42,augmented
n1c(N)nc2n(C3C=CC(CO)C3)cnc2c1NC1CC1,42,augmented
Nc1nc2c(ncn2C2CC(CO)C=C2)c(NC2CC2)n1,42,augmented
c1nc2c(NC3CC3)nc(N)nc2n1C1C=CC(CO)C1,42,augmented
C1=CC(CO)CC1n1cnc2c(NC3CC3)nc(N)nc21,42,augmented
c1cccc2c1C(CCCNC)(c1ccccc1)SC2(C)C,43,augmented
C(CC1(c2ccccc2)SC(C)(C)c2c1cccc2)CNC,43,augmented
c1ccc(C2(CCCNC)SC(C)(C)c3ccccc32)cc1,43,augmented
N(C)CCCC1(c2ccccc2)c2ccccc2C(C)(C)S1,43,augmented
C1(CCCNC)(c2ccccc2)c2ccccc2C(C)(C)S1,43,augmented
C(CC1(c2ccccc2)c2ccccc2C(C)(C)S1)CNC,43,augmented
c1c2c(ccc1)C(c1ccccc1)(CCCNC)SC2(C)C,43,augmented
c1c(C2(CCCNC)c3ccccc3C(C)(C)S2)cccc1,43,augmented
c1c(C2(CCCNC)SC(C)(C)c3c2cccc3)cccc1,43,augmented
[nH]1c2c(c(=O)n(CCCN3CCN(c4cccc(Cl)c4)CC3)c1=O)cccc2,44,augmented
Clc1cccc(N2CCN(CCCn3c(=O)c4c([nH]c3=O)cccc4)CC2)c1,44,augmented
C(Cn1c(=O)[nH]c2c(c1=O)cccc2)CN1CCN(c2cc(Cl)ccc2)CC1,44,augmented
C(CCN1CCN(c2cc(Cl)ccc2)CC1)n1c(=O)c2c([nH]c1=O)cccc2,44,augmented
C(Cn1c(=O)[nH]c2c(cccc2)c1=O)CN1CCN(c2cccc(Cl)c2)CC1,44,augmented
c12c(c(=O)n(CCCN3CCN(c4cc(Cl)ccc4)CC3)c(=O)[nH]1)cccc2,44,augmented
N1(CCCn2c(=O)c3ccccc3[nH]c2=O)CCN(c2cccc(Cl)c2)CC1,44,augmented
C1CN(CCCn2c(=O)c3ccccc3[nH]c2=O)CCN1c1cccc(Cl)c1,44,augmented
[nH]1c(=O)n(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c2ccccc12,44,augmented
c1cc2c(cc1O)C13CCN(C)C(C2)C1CCCC3,45,augmented
C12Cc3c(cc(O)cc3)C3(CCCCC13)CCN2C,45,augmented
c1cc2c(cc1O)C13C(C(N(C)CC1)C2)CCCC3,45,augmented
C1C2C3(CCN(C)C2Cc2c3cc(O)cc2)CCC1,45,augmented
C1C23C(CCC1)C(N(C)CC2)Cc1c3cc(O)cc1,45,augmented
C1CCCC2C3Cc4ccc(O)cc4C12CCN3C,45,augmented
N1(C)CCC23CCCCC2C1Cc1ccc(O)cc13,45,augmented
C1C23C(CCC1)C(N(C)CC2)Cc1ccc(O)cc13,45,augmented
c12c(cc(O)cc1)C13C(CCCC1)C(C2)N(C)CC3,45,augmented
O=C(CON1C(=O)C(NC(=O)C(c2csc(N)n2)=NOC)C1C)O,46,augmented
O(N=C(c1csc(N)n1)C(=O)NC1C(C)N(OCC(=O)O)C1=O)C,46,augmented
C(C(O)=O)ON1C(C)C(NC(C(=NOC)c2nc(N)sc2)=O)C1=O,46,augmented
O=C(O)CON1C(=O)C(NC(=O)C(c2csc(N)n2)=NOC)C1C,46,augmented
C1(NC(C(c2nc(N)sc2)=NOC)=O)C(C)N(OCC(=O)O)C1=O,46,augmented
C(NC1C(C)N(OCC(O)=O)C1=O)(=O)C(=NOC)c1nc(N)sc1,46,augmented
O(N1C(=O)C(NC(=O)C(c2nc(N)sc2)=NOC)C1C)CC(=O)O,46,augmented
O=C(O)CON1C(=O)C(NC(=O)C(=NOC)c2csc(N)n2)C1C,46,augmented
O(N1C(C)C(NC(=O)C(=NOC)c2nc(N)sc2)C1=O)CC(=O)O,46,augmented
C(CN1CCN(CCO)CC1)CC1c2c(ccc(C(F)(F)F)c2)Sc2cc(F)ccc21,47,augmented
c1(C(F)(F)F)cc2c(cc1)Sc1cc(F)ccc1C2CCCN1CCN(CCO)CC1,47,augmented
c1c2c(ccc1C(F)(F)F)Sc1cc(F)ccc1C2CCCN1CCN(CCO)CC1,47,augmented
N1(CCCC2c3ccc(F)cc3Sc3c2cc(C(F)(F)F)cc3)CCN(CCO)CC1,47,augmented
N1(CCCC2c3cc(C(F)(F)F)ccc3Sc3cc(F)ccc32)CCN(CCO)CC1,47,augmented
c1cc2c(cc1C(F)(F)F)C(CCCN1CCN(CCO)CC1)c1c(cc(F)cc1)S2,47,augmented
C1N(CCCC2c3c(ccc(C(F)(F)F)c3)Sc3cc(F)ccc32)CCN(CCO)C1,47,augmented
c1(C(F)(F)F)cc2c(cc1)Sc1c(ccc(F)c1)C2CCCN1CCN(CCO)CC1,47,augmented
N1(CCCC2c3c(cc(F)cc3)Sc3c2cc(C(F)(F)F)cc3)CCN(CCO)CC1,47,augmented
C(CSCc1oc(CN(C)C)cc1)Nc1[nH]cc(Cc2ccc3ccccc3c2)c(=O)n1,48,augmented
c12cc(Cc3c[nH]c(NCCSCc4ccc(CN(C)C)o4)nc3=O)ccc1cccc2,48,augmented
n1c(NCCSCc2oc(CN(C)C)cc2)[nH]cc(Cc2cc3c(cccc3)cc2)c1=O,48,augmented
c1cc2ccc(Cc3c[nH]c(NCCSCc4oc(CN(C)C)cc4)nc3=O)cc2cc1,48,augmented
c1c2c(cc(Cc3c[nH]c(NCCSCc4oc(CN(C)C)cc4)nc3=O)c1)cccc2,48,augmented
c12ccc(Cc3c(=O)nc(NCCSCc4ccc(CN(C)C)o4)[nH]c3)cc1cccc2,48,augmented
o1c(CSCCNc2[nH]cc(Cc3ccc4c(c3)cccc4)c(=O)n2)ccc1CN(C)C,48,augmented
c1(CSCCNc2nc(=O)c(Cc3ccc4c(cccc4)c3)c[nH]2)ccc(CN(C)C)o1,48,augmented
c1c2c(ccc1)cc(Cc1c(=O)nc(NCCSCc3ccc(CN(C)C)o3)[nH]c1)cc2,48,augmented
c1c(O)c(CN(C)C)c2cc3c(nc2c1)-c1n(c(=O)c2c(c1)C(CC)(O)C(=O)OC2)C3,49,augmented
C1(CC)(O)C(=O)OCc2c(=O)n3c(cc21)-c1c(cc2c(CN(C)C)c(O)ccc2n1)C3,49,augmented
O=C1OCc2c(=O)n3c(cc2C1(CC)O)-c1nc2c(cc1C3)c(CN(C)C)c(O)cc2,49,augmented
c1c2n(c(=O)c3c1C(CC)(O)C(=O)OC3)Cc1cc3c(ccc(O)c3CN(C)C)nc1-2,49,augmented
c1cc(O)c(CN(C)C)c2cc3c(nc12)-c1cc2c(c(=O)n1C3)COC(=O)C2(CC)O,49,augmented
CN(C)Cc1c(O)ccc2c1cc1c(n2)-c2cc3c(c(=O)n2C1)COC(=O)C3(CC)O,49,augmented
C1(O)(CC)c2c(c(=O)n3c(c2)-c2nc4ccc(O)c(CN(C)C)c4cc2C3)COC1=O,49,augmented
c12cc3c(nc1ccc(O)c2CN(C)C)-c1n(c(=O)c2c(c1)C(CC)(O)C(=O)OC2)C3,49,augmented
C1(=O)C(CC)(O)c2c(c(=O)n3c(c2)-c2nc4c(cc2C3)c(CN(C)C)c(O)cc4)CO1,49,augmented
C(=C1c2c(cccc2)Nc2cc(Cl)ccc21)CN(CC)CC,50,augmented
c1c2c(ccc1Cl)C(=CCN(CC)CC)c1c(cccc1)N2,50,augmented
N(CC)(CC=C1c2ccccc2Nc2cc(Cl)ccc21)CC,50,augmented
c1cc2c(cc1)Nc1cc(Cl)ccc1C2=CCN(CC)CC,50,augmented
c1cccc2c1Nc1c(ccc(Cl)c1)C2=CCN(CC)CC,50,augmented
N(CC)(CC=C1c2c(cc(Cl)cc2)Nc2ccccc21)CC,50,augmented
Clc1ccc2c(c1)Nc1ccccc1C2=CCN(CC)CC,50,augmented
N1c2c(cccc2)C(=CCN(CC)CC)c2ccc(Cl)cc21,50,augmented
c12c(ccc(Cl)c1)C(=CCN(CC)CC)c1ccccc1N2,50,augmented
c1(Cl)cc2c(cc1)Sc1c(cccc1)N2CCCN(C)C,51,augmented
N(C)(C)CCCN1c2c(ccc(Cl)c2)Sc2ccccc21,51,augmented
C(CN(C)C)CN1c2ccccc2Sc2c1cc(Cl)cc2,51,augmented
C(CN1c2c(cccc2)Sc2ccc(Cl)cc21)CN(C)C,51,augmented
c1c2c(ccc1)Sc1c(cc(Cl)cc1)N2CCCN(C)C,51,augmented
Clc1ccc2c(c1)N(CCCN(C)C)c1c(cccc1)S2,51,augmented
c12ccccc1N(CCCN(C)C)c1c(ccc(Cl)c1)S2,51,augmented
c1(Cl)ccc2c(c1)N(CCCN(C)C)c1c(cccc1)S2,51,augmented
c12ccccc1N(CCCN(C)C)c1cc(Cl)ccc1S2,51,augmented
N(CC(c1cc(O)ccc1)O)CC,52,augmented
C(C)NCC(c1cc(O)ccc1)O,52,augmented
C(CNCC)(O)c1cccc(O)c1,52,augmented
c1(C(CNCC)O)cccc(O)c1,52,augmented
c1cc(O)cc(C(O)CNCC)c1,52,augmented
OC(CNCC)c1cc(O)ccc1,52,augmented
c1(C(CNCC)O)cc(O)ccc1,52,augmented
c1ccc(C(O)CNCC)cc1O,52,augmented
Oc1cccc(C(O)CNCC)c1,52,augmented
C1(N2CCN(CCO)CC2)CC(c2ccc(F)cc2)c2ccc(C(F)(F)F)cc21,53,augmented
C1CN(C2c3c(ccc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)CCN1CCO,53,augmented
c12c(cc(C(F)(F)F)cc1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,53,augmented
C(F)(c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1)(F)F,53,augmented
C1(c2ccc(F)cc2)c2ccc(C(F)(F)F)cc2C(N2CCN(CCO)CC2)C1,53,augmented
C(CO)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,53,augmented
c1(C2c3ccc(C(F)(F)F)cc3C(N3CCN(CCO)CC3)C2)ccc(F)cc1,53,augmented
c1c(F)ccc(C2CC(N3CCN(CCO)CC3)c3cc(C(F)(F)F)ccc32)c1,53,augmented
c1(F)ccc(C2CC(N3CCN(CCO)CC3)c3cc(C(F)(F)F)ccc32)cc1,53,augmented
CN1C(=O)c2c(cccc2Cl)-n2c(c(-c3noc(C(C)C)n3)nc2)C1,54,augmented
c1ccc2c(c1Cl)C(=O)N(C)Cc1n-2cnc1-c1noc(C(C)C)n1,54,augmented
n1cn2c(c1-c1noc(C(C)C)n1)CN(C)C(=O)c1c-2cccc1Cl,54,augmented
c12c(cccc1Cl)-n1c(c(-c3noc(C(C)C)n3)nc1)CN(C)C2=O,54,augmented
c12cccc(Cl)c1C(=O)N(C)Cc1c(-c3noc(C(C)C)n3)ncn1-2,54,augmented
C1(=O)c2c(Cl)cccc2-n2cnc(-c3noc(C(C)C)n3)c2CN1C,54,augmented
c1(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)nc(C(C)C)on1,54,augmented
c1(C(C)C)onc(-c2c3n(cn2)-c2cccc(Cl)c2C(=O)N(C)C3)n1,54,augmented
c12c(-c3nc(C(C)C)on3)ncn1-c1cccc(Cl)c1C(=O)N(C)C2,54,augmented
ClC1=CC2C(C3(C)C=CC(=O)C=C13)C(O)CC1(C)C(C(=O)CO)(O)CCC21,55,augmented
C12C3C(C(O)CC1(C)C(C(CO)=O)(O)CC2)C1(C)C=CC(=O)C=C1C(Cl)=C3,55,augmented
C12(C)C(=CC(=O)C=C1)C(Cl)=CC1C3CCC(C(=O)CO)(O)C3(C)CC(O)C21,55,augmented
C1C(O)(C(CO)=O)C2(C)CC(O)C3C(C2C1)C=C(Cl)C1=CC(=O)C=CC13C,55,augmented
CC12CC(O)C3C4(C)C(=CC(=O)C=C4)C(Cl)=CC3C1CCC2(O)C(CO)=O,55,augmented
C(CO)(=O)C1(O)C2(C)C(CC1)C1C(C(O)C2)C2(C)C(=CC(=O)C=C2)C(Cl)=C1,55,augmented
C1(C(CO)=O)(O)CCC2C3C(C4(C)C(=CC(=O)C=C4)C(Cl)=C3)C(O)CC12C,55,augmented
C1=CC2(C)C(=CC1=O)C(Cl)=CC1C3C(C)(C(C(CO)=O)(O)CC3)CC(O)C12,55,augmented
C1(Cl)=CC2C3CCC(C(=O)CO)(O)C3(C)CC(O)C2C2(C)C1=CC(=O)C=C2,55,augmented
CC12C3(F)C(CCC1=CC(=O)C=C2)C1CC2C(C(=O)CO)(OC(C)(C)O2)C1(C)CC3O,56,augmented
C1C2C(F)(C3(C)C=CC(=O)C=C3C1)C(O)CC1(C)C3(C(=O)CO)OC(C)(C)OC3CC21,56,augmented
C12(C)C3(C(CO)=O)C(OC(C)(C)O3)CC1C1CCC3=CC(=O)C=CC3(C)C1(F)C(O)C2,56,augmented
CC1(C)OC2(C(=O)CO)C(O1)CC1C3C(F)(C(O)CC21C)C1(C)C(=CC(=O)C=C1)CC3,56,augmented
C1(=O)C=C2CCC3C4C(C)(C5(C(CO)=O)C(OC(C)(C)O5)C4)CC(O)C3(F)C2(C)C=C1,56,augmented
C12C(C)(C3(C(=O)CO)OC(C)(C)OC3C1)CC(O)C1(F)C2CCC2=CC(=O)C=CC12C,56,augmented
CC12C=CC(=O)C=C1CCC1C3CC4OC(C)(C)OC4(C(=O)CO)C3(C)CC(O)C21F,56,augmented
C1=C2C(C)(C3(F)C(O)CC4(C)C5(C(CO)=O)OC(C)(C)OC5CC4C3CC2)C=CC1=O,56,augmented
CC12C=CC(=O)C=C1CCC1C3C(C)(C4(C(CO)=O)C(OC(C)(C)O4)C3)CC(O)C12F,56,augmented
O=C(OCC(C(CC)C)(COC(N)=O)C)N,57,augmented
C(C(CC)C)(COC(N)=O)(C)COC(N)=O,57,augmented
NC(=O)OCC(COC(=O)N)(C(C)CC)C,57,augmented
CC(COC(N)=O)(C(CC)C)COC(N)=O,57,augmented
CC(CC)C(COC(N)=O)(C)COC(N)=O,57,augmented
CC(C(C)(COC(=O)N)COC(=O)N)CC,57,augmented
NC(=O)OCC(COC(=O)N)(C)C(CC)C,57,augmented
O=C(N)OCC(C)(COC(N)=O)C(CC)C,57,augmented
O=C(N)OCC(COC(N)=O)(C)C(CC)C,57,augmented
c1(CC(N2C(CN3CCCC3)c3ccsc3CC2)=O)cc(Cl)c(Cl)cc1,58,augmented
C1CN(CC2N(C(=O)Cc3ccc(Cl)c(Cl)c3)CCc3sccc32)CC1,58,augmented
C1c2c(ccs2)C(CN2CCCC2)N(C(Cc2cc(Cl)c(Cl)cc2)=O)C1,58,augmented
C1CCN(CC2N(C(=O)Cc3cc(Cl)c(Cl)cc3)CCc3sccc32)C1,58,augmented
c1csc2c1C(CN1CCCC1)N(C(=O)Cc1cc(Cl)c(Cl)cc1)CC2,58,augmented
C1CN(CC2c3ccsc3CCN2C(=O)Cc2cc(Cl)c(Cl)cc2)CC1,58,augmented
c1cc2c(s1)CCN(C(=O)Cc1cc(Cl)c(Cl)cc1)C2CN1CCCC1,58,augmented
C1CN(C(=O)Cc2cc(Cl)c(Cl)cc2)C(CN2CCCC2)c2ccsc21,58,augmented
s1c2c(cc1)C(CN1CCCC1)N(C(=O)Cc1cc(Cl)c(Cl)cc1)CC2,58,augmented
C(C(=O)NC1C2SC(C)(C)C(C(=O)O)N2C1=O)(CC)Oc1ccccc1,59,augmented
O=C1N2C(SC(C)(C)C2C(O)=O)C1NC(=O)C(Oc1ccccc1)CC,59,augmented
OC(C1N2C(=O)C(NC(=O)C(Oc3ccccc3)CC)C2SC1(C)C)=O,59,augmented
O=C(O)C1N2C(=O)C(NC(C(Oc3ccccc3)CC)=O)C2SC1(C)C,59,augmented
c1ccccc1OC(CC)C(NC1C2SC(C)(C)C(C(O)=O)N2C1=O)=O,59,augmented
c1cc(OC(C(NC2C3N(C(C(O)=O)C(C)(C)S3)C2=O)=O)CC)ccc1,59,augmented
C(C(C(=O)NC1C2N(C1=O)C(C(O)=O)C(C)(C)S2)Oc1ccccc1)C,59,augmented
OC(=O)C1C(C)(C)SC2C(NC(=O)C(Oc3ccccc3)CC)C(=O)N21,59,augmented
C(C)C(C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O)Oc1ccccc1,59,augmented
c1cccnc1C=Cc1nc2c(c(=O)n1-c1c(C)cccc1)cccc2,60,augmented
c1cnc(C=Cc2nc3c(c(=O)n2-c2ccccc2C)cccc3)cc1,60,augmented
c1(C=Cc2ccccn2)nc2c(c(=O)n1-c1c(C)cccc1)cccc2,60,augmented
Cc1ccccc1-n1c(=O)c2c(cccc2)nc1C=Cc1ncccc1,60,augmented
c1ccc(C=Cc2n(-c3c(C)cccc3)c(=O)c3c(n2)cccc3)nc1,60,augmented
c1ccc(C)c(-n2c(C=Cc3ncccc3)nc3c(cccc3)c2=O)c1,60,augmented
c1cccc(-n2c(C=Cc3ncccc3)nc3ccccc3c2=O)c1C,60,augmented
c1cc(-n2c(=O)c3c(nc2C=Cc2ncccc2)cccc3)c(C)cc1,60,augmented
c1cc2c(=O)n(-c3c(C)cccc3)c(C=Cc3ccccn3)nc2cc1,60,augmented
c1cc2c(cc1)Sc1c(cc(Cl)cc1)C2=CC1CN2CCC1CC2,61,augmented
c12cc(Cl)ccc1Sc1ccccc1C2=CC1C2CCN(C1)CC2,61,augmented
c12ccccc1C(=CC1C3CCN(C1)CC3)c1c(ccc(Cl)c1)S2,61,augmented
